slug,page_url,page_title,page_type,cluster,priority,status,last_updated,notebook_url,source_materials,prompt_used,video_duration_target,video_duration_actual,youtube_video_id,youtube_url,yt_title,yt_description,yt_tags,yt_thumbnail_path,video_drive_id,yt_playlist,yt_chapters,embed_position,embed_status,schema_status,view_count_30d,clickthrough_30d,linkedin_post_text,linkedin_status,linkedin_scheduled_date,linkedin_url,linkedin_posted_date,notes
learn-how-money-works-milestone-7-protect-wealth,/learn/how-money-works/milestone-7-protect-wealth/,Milestone 7: Protect wealth,supporting,learn-money,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:37,,,Milestone 7: Protect wealth | Able Learn,"The three quiet threats to every nest egg. Building wealth is only half the job. Keeping it is the other half. Most people don't lose money in crashes. They l

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/how-money-works/milestone-7-protect-wealth/?utm_source=youtube&utm_medium=video&utm_campaign=learn-money

⏱ Chapters
00:00 Intro
00:06 The Real Work
00:29 Threat 1
00:52 Threat 2
01:16 Threat 3
01:41 Do Not Skip This
02:01 The Discipline Test
02:29 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-money
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, compound interest, rule of 72, money management",article-video/videos/learn-how-money-works-milestone-7-protect-wealth/thumbnail.png,,Learn — How Money Works,"00:00 Intro
00:06 The Real Work
00:29 Threat 1
00:52 Threat 2
01:16 Threat 3
01:41 Do Not Skip This
02:01 The Discipline Test
02:29 Outro",top,pending,pending,,,,,,,,
learn-how-money-works-money-is-a-skill-you-can-learn,/learn/how-money-works/money-is-a-skill-you-can-learn/,Money is a skill you can learn,supporting,learn-money,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:12,,,Money is a skill you can learn | Able Learn,"Financial literacy is a human right. Most people feel behind on money because nobody taught them. Not in school, not at home, not at work. You were expected t

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/how-money-works/money-is-a-skill-you-can-learn/?utm_source=youtube&utm_medium=video&utm_campaign=learn-money

⏱ Chapters
00:00 Intro
00:08 The Truth
00:27 The Shift
00:47 Your Roadmap
01:07 The Stakes
01:26 Rule Of Time
01:43 Start Here
02:04 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-money
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, compound interest, rule of 72, money management",article-video/videos/learn-how-money-works-money-is-a-skill-you-can-learn/thumbnail.png,,Learn — How Money Works,"00:00 Intro
00:08 The Truth
00:27 The Shift
00:47 Your Roadmap
01:07 The Stakes
01:26 Rule Of Time
01:43 Start Here
02:04 Outro",top,pending,pending,,,,,,,,
learn-how-money-works-the-rule-of-72,/learn/how-money-works/the-rule-of-72/,The Rule of 72,supporting,learn-money,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:46,,,The Rule of 72 | Able Learn,"The math shortcut that reveals everything. The Rule of 72 is the most useful piece of math in personal finance. It tells you how long money takes to double at

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/how-money-works/the-rule-of-72/?utm_source=youtube&utm_medium=video&utm_campaign=learn-money

⏱ Chapters
00:00 Intro
00:09 The Shortcut
00:35 Reality Check
00:58 Time At Work
01:23 The Flip Side
01:47 The Insight
02:13 Your Audit
02:36 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-money
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, compound interest, rule of 72, money management",article-video/videos/learn-how-money-works-the-rule-of-72/thumbnail.png,,Learn — How Money Works,"00:00 Intro
00:09 The Shortcut
00:35 Reality Check
00:58 Time At Work
01:23 The Flip Side
01:47 The Insight
02:13 Your Audit
02:36 Outro",top,pending,pending,,,,,,,,
learn-pay-yourself-first-owner-pay-account-setup,/learn/pay-yourself-first/owner-pay-account-setup/,Where to Send Your Owner Pay (Account Setup for Variable Income),supporting,learn-payself,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:06,,,Where to Send Your Owner Pay (Account Setup) | Able Learn,"The right pay-yourself-first account is not your operating account. Here is exactly which account to use, where to open it, and how to wire the auto-transfers.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/pay-yourself-first/owner-pay-account-setup/?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself

⏱ Chapters
00:00 Intro
00:11 The Problem
00:39 The Mistake
00:59 The Setup
01:25 The Account
01:55 The Wiring
02:29 The Warning
02:58 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, pay yourself first, owner pay, owner draw",article-video/videos/learn-pay-yourself-first-owner-pay-account-setup/thumbnail.png,,Learn — Pay Yourself First,"00:00 Intro
00:11 The Problem
00:39 The Mistake
00:59 The Setup
01:25 The Account
01:55 The Wiring
02:29 The Warning
02:58 Outro",top,pending,pending,,,,,,,,
learn-pay-yourself-first-owner-pay-ladder,/learn/pay-yourself-first/owner-pay-ladder/,The Owner Pay Ladder: Going From 5% to a Real Salary,supporting,learn-payself,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:34,,,The Owner Pay Ladder: 5% to a Real Salary | Able Learn,"Pay yourself first is not a fixed percentage forever. Here is the ladder that takes you from 5% on every deposit to a real owner salary on a real schedule.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/pay-yourself-first/owner-pay-ladder/?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself

⏱ Chapters
00:00 Intro
00:11 The Problem
00:37 Rungs 1 And 2
01:15 Rung 3
01:45 Rung 4
02:14 Rung 5 And The Trigger
02:50 When To Hold
03:27 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, pay yourself first, owner pay, owner draw",article-video/videos/learn-pay-yourself-first-owner-pay-ladder/thumbnail.png,,Learn — Pay Yourself First,"00:00 Intro
00:11 The Problem
00:37 Rungs 1 And 2
01:15 Rung 3
01:45 Rung 4
02:14 Rung 5 And The Trigger
02:50 When To Hold
03:27 Outro",top,pending,pending,,,,,,,,
learn-pay-yourself-first-pay-yourself-first-in-debt,/learn/pay-yourself-first/pay-yourself-first-in-debt/,Pay Yourself First When You're in Debt,supporting,learn-payself,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:09,,,Pay Yourself First When You're in Debt | Able Learn,"The standard advice says pay off debt before you pay yourself. That advice is wrong. Here is why you start paying yourself first even when you're in debt.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/pay-yourself-first/pay-yourself-first-in-debt/?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself

⏱ Chapters
00:00 Intro
00:10 The Problem
00:27 Why It Breaks
00:50 The Rule
01:21 Worked Example
01:57 When To Move Up
02:27 Edge Cases
03:01 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, pay yourself first, owner pay, owner draw",article-video/videos/learn-pay-yourself-first-pay-yourself-first-in-debt/thumbnail.png,,Learn — Pay Yourself First,"00:00 Intro
00:10 The Problem
00:27 Why It Breaks
00:50 The Rule
01:21 Worked Example
01:57 When To Move Up
02:27 Edge Cases
03:01 Outro",top,pending,pending,,,,,,,,
learn-pay-yourself-first-pay-yourself-first-mistakes,/learn/pay-yourself-first/pay-yourself-first-mistakes/,The 7 Most Common Pay Yourself First Mistakes,supporting,learn-payself,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:47,,,The 7 Most Common Pay Yourself First Mistakes | Able Learn,"Pay yourself first sounds simple, then breaks in seven predictable ways. Here is the catalog of the most common failures and the fix for each one.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/pay-yourself-first/pay-yourself-first-mistakes/?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself

⏱ Chapters
00:00 Intro
00:11 Mistake 1
00:39 Mistakes 2 & 3
01:13 Mistake 4
01:45 Mistakes 5 & 6
02:27 Mistake 7
03:01 The Fix
03:39 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, pay yourself first, owner pay, owner draw",article-video/videos/learn-pay-yourself-first-pay-yourself-first-mistakes/thumbnail.png,,Learn — Pay Yourself First,"00:00 Intro
00:11 Mistake 1
00:39 Mistakes 2 & 3
01:13 Mistake 4
01:45 Mistakes 5 & 6
02:27 Mistake 7
03:01 The Fix
03:39 Outro",top,pending,pending,,,,,,,,
learn-pay-yourself-first-pay-yourself-first-percentage,/learn/pay-yourself-first/pay-yourself-first-percentage/,How to Pick Your Pay Yourself First Percentage,supporting,learn-payself,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:32,,,How to Pick Your Pay Yourself First Percentage | Able Learn,"The right pay-yourself-first percentage depends on debt, profitability, and stage. Use this decision tree to pick a number you will actually keep.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/pay-yourself-first/pay-yourself-first-percentage/?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself

⏱ Chapters
00:00 Intro
00:10 The Problem
00:33 Question 1
00:59 Question 2
01:32 Question 3
02:03 Worked Example
02:46 When To Adjust
03:24 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, pay yourself first, owner pay, owner draw",article-video/videos/learn-pay-yourself-first-pay-yourself-first-percentage/thumbnail.png,,Learn — Pay Yourself First,"00:00 Intro
00:10 The Problem
00:33 Question 1
00:59 Question 2
01:32 Question 3
02:03 Worked Example
02:46 When To Adjust
03:24 Outro",top,pending,pending,,,,,,,,
learn-pay-yourself-first-pay-yourself-first-variable-income,/learn/pay-yourself-first/pay-yourself-first-variable-income/,Pay Yourself First on Inconsistent Income,supporting,learn-payself,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:27,,,Pay Yourself First on Inconsistent Income | Able Learn,"Variable income breaks every pay-yourself-first system built for steady paychecks. Here is the per-deposit version that works when your income is lumpy.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/pay-yourself-first/pay-yourself-first-variable-income/?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself

⏱ Chapters
00:00 Intro
00:06 The Problem
00:27 The Shift
00:48 How It Works
01:13 Rule 3
01:34 Real Numbers
01:57 How Able Helps
02:18 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, pay yourself first, owner pay, owner draw",article-video/videos/learn-pay-yourself-first-pay-yourself-first-variable-income/thumbnail.png,,Learn — Pay Yourself First,"00:00 Intro
00:06 The Problem
00:27 The Shift
00:48 How It Works
01:13 Rule 3
01:34 Real Numbers
01:57 How Able Helps
02:18 Outro",top,pending,pending,,,,,,,,
learn-pay-yourself-first-profit-first-vs-pay-yourself-first,/learn/pay-yourself-first/profit-first-vs-pay-yourself-first/,Profit First vs Pay Yourself First: What's the Difference?,supporting,learn-payself,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:19,,,Profit First vs Pay Yourself First: What's the Difference? | Able Learn,"Profit First and Pay Yourself First sound interchangeable. They are not. Here is the honest comparison, where each one fits, and how to pick between them.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/pay-yourself-first/profit-first-vs-pay-yourself-first/?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself

⏱ Chapters
00:00 Intro
00:10 System One
00:41 System Two
01:09 Key Difference
01:40 Five Accounts Vs. One
02:07 Side By Side
02:37 The Honest Pick
03:12 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, pay yourself first, owner pay, owner draw",article-video/videos/learn-pay-yourself-first-profit-first-vs-pay-yourself-first/thumbnail.png,,Learn — Pay Yourself First,"00:00 Intro
00:10 System One
00:41 System Two
01:09 Key Difference
01:40 Five Accounts Vs. One
02:07 Side By Side
02:37 The Honest Pick
03:12 Outro",top,pending,pending,,,,,,,,
learn-pay-yourself-first-what-pay-yourself-first-means,/learn/pay-yourself-first/what-pay-yourself-first-means/,"What ""Pay Yourself First"" Actually Means (And What It Isn't)",supporting,learn-payself,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:03,,,"What ""Pay Yourself First"" Actually Means (And What It Isn't) | Able Learn","Pay yourself first sounds simple. In practice most people get the order wrong, the destination wrong, the percentage wrong. Here is what it actually means.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/pay-yourself-first/what-pay-yourself-first-means/?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself

⏱ Chapters
00:00 Intro
00:11 The Misread
00:35 Rule 1
00:57 Rule 2
01:24 Rule 3
01:52 The Able Way
02:25 Edge Cases
02:56 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, pay yourself first, owner pay, owner draw",article-video/videos/learn-pay-yourself-first-what-pay-yourself-first-means/thumbnail.png,,Learn — Pay Yourself First,"00:00 Intro
00:11 The Misread
00:35 Rule 1
00:57 Rule 2
01:24 Rule 3
01:52 The Able Way
02:25 Edge Cases
02:56 Outro",top,pending,pending,,,,,,,,
learn-pay-yourself-first-what-to-do-with-owner-pay,/learn/pay-yourself-first/what-to-do-with-owner-pay/,What to Do With Your Owner Pay (The Priority Stack),supporting,learn-payself,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:59,,,What to Do With Your Owner Pay (The Priority Stack) | Able Learn,"You set up pay yourself first and the money is now landing in your personal account. Now what? Here is the priority stack for where it should actually go.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/pay-yourself-first/what-to-do-with-owner-pay/?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself

⏱ Chapters
00:00 Intro
00:09 The Problem
00:33 The Fix
00:55 Priority 1
01:21 Priority 2 + 3
01:53 Priority 4 + 5
02:20 In Practice
02:52 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, pay yourself first, owner pay, owner draw",article-video/videos/learn-pay-yourself-first-what-to-do-with-owner-pay/thumbnail.png,,Learn — Pay Yourself First,"00:00 Intro
00:09 The Problem
00:33 The Fix
00:55 Priority 1
01:21 Priority 2 + 3
01:53 Priority 4 + 5
02:20 In Practice
02:52 Outro",top,pending,pending,,,,,,,,
learn-pay-yourself-first-why-youre-not-paying-yourself-and-why-thats-killing-your-business,/learn/pay-yourself-first/why-youre-not-paying-yourself-and-why-thats-killing-your-business/,Why You're Not Paying Yourself (And Why That's Killing Your Business),supporting,learn-payself,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,2:20,,,Why You're Not Paying Yourself (And Why That's Killing Your Business) | Able Learn,"The one thing most entrepreneurs skip. Most entrepreneurs are their own last priority. You pay the contractor. You pay the tools. You pay the bills. What's le

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/learn/pay-yourself-first/why-youre-not-paying-yourself-and-why-thats-killing-your-business/?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself

⏱ Chapters
00:00 Intro
00:10 The Problem
00:28 Diagnosis
00:46 Rule 1
01:09 Starting Point
01:29 Rule 2
01:50 How Able Helps
02:13 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=learn-payself
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, pay yourself first, owner pay, owner draw",article-video/videos/learn-pay-yourself-first-why-youre-not-paying-yourself-and-why-thats-killing-your-business/thumbnail.png,,Learn — Pay Yourself First,"00:00 Intro
00:10 The Problem
00:28 Diagnosis
00:46 Rule 1
01:09 Starting Point
01:29 Rule 2
01:50 How Able Helps
02:13 Outro",top,pending,pending,,,,,,,,
taxes-1099-k-explained,/taxes/1099-k-explained/,"What Is a 1099-K? Explained for Stripe, PayPal, Venmo, Etsy, and Platform Sellers",supporting,taxes,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:20,,,"1099-K Explained for Stripe, PayPal, Etsy, Venmo | Able","What a 1099-K is, the threshold changes, what to do when it arrives, and how to avoid double-reporting your income. Plain-English guide.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/taxes/1099-k-explained/?utm_source=youtube&utm_medium=video&utm_campaign=taxes

⏱ Chapters
00:00 Intro
00:13 The Basics
00:36 The Threshold
01:10 The Big Mistake
01:44 At Tax Time
02:17 Watch Out
02:48 How Able Helps
03:13 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=taxes
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, quarterly taxes, self-employment tax, 1099 taxes, tax deduction",article-video/videos/taxes-1099-k-explained/thumbnail.png,,Taxes,"00:00 Intro
00:13 The Basics
00:36 The Threshold
01:10 The Big Mistake
01:44 At Tax Time
02:17 Watch Out
02:48 How Able Helps
03:13 Outro",top,pending,pending,,,,,,,,
taxes-1099-nec-explained,/taxes/1099-nec-explained/,What Is a 1099-NEC? Plain-English Guide for Freelancers and Contractors,supporting,taxes,2,draft,,,(see docs/notebooklm-sources/),(see docs/notebooklm-youtube-spec.md),3-4 min,3:01,,,1099-NEC Explained for Freelancers and Contractors | Able,"What is a 1099-NEC, who gets one, who sends them, and what to do with it at tax time. Plain-English guide for freelancers, contractors, and side hustlers.

From Able — the budgeting app built for inconsistent income.

🔗 Read the full article: https://becomeable.app/taxes/1099-nec-explained/?utm_source=youtube&utm_medium=video&utm_campaign=taxes

⏱ Chapters
00:00 Intro
00:09 The Basics
00:37 Who Qualifies
01:03 Action Steps
01:29 The Tax Math
01:59 Your Records
02:27 How Able Helps
02:54 Outro

📚 Floor-First Budgeting
Per-deposit allocation that pays your bills and taxes before any dollar gets to vote on dinner. Five rules:
1. Know your floor. Bills plus tax equal the amount you can't miss.
2. Every deposit fills the floor first.
3. Build your reserve before you spend.
4. One month ahead = Able.
5. Score reality, not the plan.

🎁 Try Able free for 30 days
https://becomeable.app?utm_source=youtube&utm_medium=video&utm_campaign=taxes
$14.99/month or $129/year. Card required, no charge until day 31. Cancel anytime.

#FloorFirstBudgeting #VariableIncome #FreelanceMoney","Able, Able app, becomeable, Floor-First Budgeting, variable income, inconsistent income, budgeting for freelancers, 1099 budgeting, budgeting app, quarterly taxes, self-employment tax, 1099 taxes, tax deduction",article-video/videos/taxes-1099-nec-explained/thumbnail.png,,Taxes,"00:00 Intro
00:09 The Basics
00:37 Who Qualifies
01:03 Action Steps
01:29 The Tax Math
01:59 Your Records
02:27 How Able Helps
02:54 Outro",top,pending,pending,,,,,,,,
